workerCount,overtimeHoursAverage,safetyCertRate,weatherSeverity,scaffoldingActivity,heavyMachineryCount,lastSafetyAuditDays,safetyIncidentProbability
292,1.759818016496871,0.5535306285291905,0.7515512189175545,0.0,9,19,0.5693662219174478
152,8.977681421621408,0.696634588517193,0.6461039778068415,0.0,9,14,0.4708760813682371
278,1.7741748554802022,0.7072972254935348,0.9322320886511707,0.0,0,18,0.4064445512146866
151,1.0088512020776719,0.4479323095269319,0.5129417114375621,1.0,6,6,0.530242616762083
135,10.890030402573432,0.9983345553692138,0.48418337294961455,0.0,9,16,0.3791111855461415
80,1.8537188049819866,0.46055474172916505,0.5633442606436527,0.0,7,18,0.3329267841068134
290,6.910902089846035,0.4067513730640415,0.004834082032048048,1.0,9,27,0.6079236292992798
116,5.929380369181958,0.980395068847004,0.8323593041406038,0.0,9,7,0.37768596398547993
101,8.108308531287811,0.8080849176365871,0.9278293271797532,1.0,1,4,0.4441002011357984
113,8.253060212485458,0.6457789625527595,0.3488596493469819,0.0,4,15,0.392238068826379
210,9.749168943241077,0.5341823232316754,0.4767191530995748,0.0,1,12,0.4442704199757059
249,2.583590252411147,0.5412111648489946,0.8839183165445912,1.0,7,0,0.5903991071929373
229,10.358995865560733,0.4207470169838757,0.8039242701825839,0.0,8,1,0.6386551907874346
289,7.128989942058871,0.7031375399711725,0.8505055062748654,1.0,8,25,0.7180840818721754
283,1.5099700484545964,0.8007838650433667,0.8525607772843374,0.0,4,5,0.3909157400029435
116,10.388554317595869,0.9448201448308102,0.58567662356153,0.0,5,24,0.33831658139711174
288,5.281256234110069,0.8098207341852391,0.8395814289495176,1.0,5,17,0.6275611908828218
205,5.608378392324056,0.7838500748970744,0.12127667030774658,0.0,6,4,0.3391789194744948
234,0.2738574559928626,0.832262822759863,0.24281624865202756,0.0,5,16,0.30874444373662224
178,10.618643553563745,0.5070477476584078,0.7165626173732434,0.0,2,5,0.5184303483346071
56,7.856693537009321,0.4859983971024238,0.24117518445594133,0.0,3,4,0.3099487476301916
53,0.8696374285680064,0.5211627617922235,0.17084302469146173,0.0,8,1,0.23176074264586327
37,6.449409292248594,0.8411495388031476,0.6424551690374074,1.0,2,15,0.38487379652115145
259,10.236823423286882,0.6284291317032271,0.5775266616376732,0.0,6,28,0.5615209597128188
65,11.620097987667524,0.5694492260869333,0.11945302163103022,0.0,5,16,0.41387747597577706
61,10.351969704783091,0.5896204010333229,0.4312314293227184,0.0,8,18,0.46006918511720224
103,1.174448505482232,0.8578155521293688,0.5687761674464539,1.0,1,11,0.32872148551126656
65,6.124064524288132,0.6595839771716323,0.9203547293001734,1.0,9,2,0.5223799940694067
243,6.411088303548781,0.7343971377840375,0.07953005202083918,1.0,4,28,0.5193119177781409
98,7.007385974042314,0.6242245697847831,0.6833763791244565,0.0,8,8,0.4095202709923662
194,3.205636112407711,0.9387980053473827,0.9066131299778333,0.0,2,19,0.393773261214656
89,2.518002087256642,0.58113220689377,0.24726442733619902,0.0,2,17,0.2808867038380571
266,8.977620934662147,0.904646051792335,0.29123537149441237,0.0,0,9,0.380686651292056
72,4.041516573295202,0.4799867081615846,0.16303580842952592,0.0,2,19,0.32062644005480323
283,11.859958904800145,0.5851286526703806,0.28341963923624225,0.0,9,18,0.6218672751420767
120,8.066114931591201,0.9756411960032648,0.5586096797663344,1.0,8,15,0.5274372057437137
172,0.094306066757885,0.4842020700203525,0.5657139563449889,1.0,0,10,0.47717567068611283
220,9.443061309468764,0.4791285821062628,0.46155817656974485,0.0,9,20,0.5552464576011308
108,0.9888632152231192,0.46351572648796335,0.6853378720169042,0.0,7,5,0.34300971723040335
173,2.9846029091901225,0.6940149435884786,0.23473503388539074,0.0,7,16,0.35371750627600945
261,3.6605825413493407,0.970667354983885,0.3116996728077168,1.0,4,1,0.44043923331165213
238,11.34367954379368,0.4066093648049877,0.8176233225219122,1.0,2,2,0.7387600588979716
245,2.7765203537606356,0.7966048059163509,0.3449515664987123,0.0,9,2,0.3764512849283793
101,4.743390221367055,0.6223838771890452,0.21100532241513292,1.0,0,10,0.38538847888243594
156,9.314354008756219,0.8692793907269734,0.5295555008708235,1.0,4,22,0.5521967381542284
82,11.770951293470022,0.7195030337907203,0.14249545420116994,1.0,0,2,0.4399297164097579
249,3.352966282767499,0.5909514629382054,0.9809575230436103,0.0,4,9,0.4355907179649465
201,8.398801636104194,0.9962177522903534,0.8026118846067156,0.0,3,21,0.3802507974604532
231,10.433270935392438,0.6758455678281123,0.8676720136645593,0.0,5,7,0.5552558215897311
268,8.118381983582687,0.8995713619785736,0.8728585237444713,0.0,4,6,0.46323603679672737
57,7.9966611998746675,0.8405989320807067,0.2244254267877055,0.0,7,3,0.2699897903248856
182,4.732648804683484,0.8977966318013838,0.3400091682273172,0.0,2,17,0.3339045635122244
62,11.310541753639033,0.5623199870711104,0.7046880120873488,0.0,0,12,0.4324114425037279
118,3.8325320718643705,0.6051791211185015,0.9358306296466153,0.0,4,7,0.4310881444463869
147,9.63331626960039,0.4761466660549096,0.31669652023431394,0.0,8,11,0.48513612092141717
293,6.780632088521104,0.9451760536056378,0.8994907859051513,0.0,9,26,0.5680166210647019
55,0.45702364600690215,0.7955660996545072,0.8025068902152677,0.0,9,25,0.3295129763191558
52,10.459889874064938,0.4388301861461262,0.3138667007149909,1.0,1,4,0.45710849558357874
24,2.598290688154995,0.8737443935736253,0.6268228061536842,1.0,7,17,0.3777870301934723
25,11.861713055654208,0.6764876132002845,0.11624280824119093,0.0,3,6,0.37176425839549243
105,2.5966904947811504,0.7572276146820531,0.3071539678716466,1.0,0,16,0.3198168166082202
88,0.36460489150418685,0.7108019011591161,0.7310838086157692,0.0,2,15,0.27986850140398706
71,2.9825706051666585,0.4051683793241764,0.07832679015360078,1.0,2,13,0.3499449632066921
115,6.315651545619589,0.7501811444321176,0.8984504574910912,0.0,6,23,0.45205837144732935
83,9.809781629115939,0.4038923495356894,0.08787575110127777,1.0,5,8,0.4876853805997481
166,1.2886134699952279,0.5568288274231422,0.5095901324387716,0.0,0,5,0.2886765363950733
126,1.141301035849208,0.9267832111740958,0.27502282066308426,0.0,1,22,0.18402062804892766
272,3.621654668669913,0.9826094869577743,0.7924377262716262,1.0,5,11,0.5665925880988811
69,6.955277586533058,0.6034288484428947,0.5091786574880468,1.0,3,23,0.47744606573127624
192,11.357503858253619,0.8498756038253789,0.8158552944220675,1.0,2,10,0.5805420063475784
66,4.938219928224733,0.40298511759840705,0.5796767277279654,0.0,6,19,0.4434484824918928
277,5.573336192097788,0.5257996041268836,0.8122265131750569,0.0,2,10,0.5632743500076405
270,8.317526403740766,0.7760560273926889,0.07877160031854236,1.0,7,22,0.55974502872384
78,7.175019062606421,0.7533604370058873,0.15728819964157215,0.0,8,18,0.29745296018115086
42,11.816562448820969,0.9611463778026493,0.07122186027081212,1.0,7,16,0.33601697740646946
185,6.856499837109563,0.5282514565285028,0.7034937715057119,0.0,4,1,0.4407211702557602
208,7.724281283752324,0.8492830486507135,0.9053995014207756,0.0,7,23,0.47375540376841474
188,1.086259841397411,0.46894788525463893,0.6185976449825342,0.0,3,10,0.40549806392724663
47,2.9673580130592994,0.8440306089953771,0.8503990124090961,0.0,5,20,0.2918124029244575
76,0.38143694009463847,0.4797439190046805,0.4081353238811626,0.0,7,12,0.31785662711802704
111,1.1685666367380647,0.41081813605913303,0.913589802024647,0.0,5,25,0.46010053211197643
67,0.16197462985204103,0.7936299432322713,0.8279215483868814,0.0,0,17,0.2370121948631488
68,4.54582486410272,0.5066519815754215,0.6322085959816587,1.0,3,8,0.4604154248726016
177,1.1846208103545663,0.849163204876247,0.8266450799097915,0.0,3,26,0.3533673982382074
227,1.0497984737038681,0.9202355675565371,0.9870487339992182,1.0,4,24,0.5407021979350025
232,9.678563628682092,0.41535365249474954,0.09206538348251336,0.0,9,26,0.5978646867673812
282,4.243637868717977,0.9268140063716377,0.134112528073835,0.0,6,3,0.3438188007182626
252,0.6964379225391668,0.41323118332031056,0.23332519333391366,0.0,1,28,0.45834391181790546
146,9.08250459950049,0.8030718464338161,0.47182924182388764,1.0,3,21,0.5318687466931077
191,7.658458702402829,0.4976580581641361,0.38417337676053,0.0,2,3,0.4779982536600665
202,10.202848788390943,0.7013252615160979,0.22262531511089512,0.0,7,11,0.526335974843874
166,10.59401464803458,0.6928237484225602,0.07975246064913089,0.0,7,4,0.4016601673377071
213,7.587654993437468,0.47495284266647,0.8203756069270355,1.0,1,11,0.6391678273822897
255,7.499052431551433,0.8529392663887718,0.06462862345640052,0.0,6,16,0.4328776804343814
155,9.89126974861162,0.40013467650637113,0.5643424036027189,1.0,1,21,0.6260787075025873
239,11.98057374062667,0.5057295498752187,0.7131780768515904,1.0,2,4,0.6770418490267509
21,4.224805262942435,0.700673041288041,0.7351284447510691,1.0,4,10,0.41241978130339746
104,10.589777227441418,0.865401561058954,0.9997306444492522,0.0,2,27,0.48403667974085113
299,1.7077290044221738,0.8850367311694368,0.6417396002396939,0.0,9,6,0.4627911351498429
52,9.697097757112708,0.6565952520294438,0.2713033130385828,0.0,8,24,0.42079248868183183
49,3.4250698788486886,0.49325968029499934,0.7272309433613289,1.0,7,28,0.5393812870923046
12,1.7885248631142123,0.9116846348049444,0.9011395525439231,1.0,2,28,0.3714883763352518
25,4.569030727134935,0.8413440419492679,0.1465653009172414,0.0,7,23,0.22004810473990127
50,7.112396213589031,0.5056271550287742,0.356186679707461,0.0,8,1,0.34503359155109786
21,10.264815983271676,0.591216636530464,0.11844106792370068,1.0,5,28,0.45023843645815864
62,10.81488732701333,0.8797989524586788,0.6024076341114217,0.0,0,18,0.369743161929132
54,9.533619703172505,0.576255979142645,0.768070026134848,0.0,1,4,0.4055616267159385
215,0.24314755743901673,0.6481506230375618,0.6779711890785532,1.0,3,9,0.4817760266085377
179,5.3101253939649595,0.6357259111304692,0.8678803915270651,0.0,2,3,0.4885867034223159
289,0.6182362068830582,0.4818349687931149,0.4657058158370131,0.0,6,14,0.4481559106650266
295,9.105561136545882,0.6556325090285688,0.10868718795579457,1.0,3,6,0.5817577361424077
273,8.122646809362793,0.6753061130602934,0.4436178792404548,0.0,4,15,0.5175371120782445
49,10.864545166770323,0.7074393892949692,0.29831661175868274,0.0,9,6,0.35215467914343423
224,8.923680133435276,0.9179353763174474,0.5833558839954617,0.0,1,8,0.40098053241026677
266,6.7512733321519764,0.5864108677936759,0.423740377651333,0.0,9,12,0.5386806054472998
246,9.400374618054558,0.5417001879247814,0.07095598649257584,0.0,7,1,0.438032701867534
245,2.9037266211894854,0.7818785324741191,0.5421638186932602,0.0,2,19,0.4198234578957407
11,7.378067250574938,0.6181926854644602,0.5245126689808599,0.0,7,4,0.3112693274420234
10,0.9028224507170446,0.5521805454749831,0.6117167236033123,0.0,8,10,0.2694757038382453
47,9.588901437490465,0.5217112711277283,0.1308914703944266,0.0,9,28,0.42609108084403535
191,10.664734263802647,0.5726635347773971,0.38741368872706616,1.0,0,15,0.5789515346611452
13,8.348049133398856,0.48938465021375155,0.46853064426952096,0.0,3,16,0.40580631665448125
227,5.708868240079078,0.735984138543716,0.17763104898158322,1.0,4,13,0.5057941525992197
39,7.523531090839737,0.8296952741161742,0.08414412607463728,0.0,5,17,0.28056103208945665
34,11.106581692398866,0.6216588519460449,0.41632163882170636,1.0,9,4,0.5271300470282217
131,5.772654883224121,0.9416933141527449,0.4562701320315118,0.0,8,22,0.35112585146281167
70,11.309420913325605,0.5657323659378686,0.5927586365455246,1.0,8,10,0.6488592279124572
192,8.570357805969337,0.6915842324601137,0.21247624362404616,0.0,8,1,0.4179447003123743
124,2.705763247166588,0.6821311021131344,0.9689331057355848,0.0,3,19,0.39024102972381103
166,8.840026829988554,0.6150474989980194,0.78249986057904,0.0,3,28,0.46034391668519514
166,6.711784989897009,0.6050955489563962,0.7186196361800149,0.0,4,20,0.42585562347540223
120,8.912682065286464,0.44045102035066364,0.7122397223033964,0.0,2,28,0.5086776320910685
225,5.314754447282082,0.6960403386563885,0.317133536078521,0.0,7,7,0.42366567645541925
183,11.064162035096818,0.5931368456316387,0.40732533809799654,0.0,4,20,0.5190495374661541
237,3.83973239522496,0.7955084635544815,0.4805229927130171,0.0,4,16,0.35665592950880504
287,7.100673158379829,0.9675530431601022,0.5707646310960408,1.0,2,26,0.5684683048443671
36,2.35999223999251,0.7094812607534593,0.3704109903916767,0.0,4,11,0.1787662164476653
215,6.66754689261821,0.9371973017495696,0.08738502762879519,0.0,5,7,0.31220167627910145
215,7.260475724871021,0.7966859046796221,0.270755791773737,0.0,8,17,0.4183561480259374
286,8.467021843553674,0.7428707721641126,0.9779978232620957,1.0,9,8,0.6841128582077036
93,3.182892360133,0.5214003010952831,0.030880007676055254,0.0,0,9,0.20167926249746101
298,10.607242682304257,0.8309259831584588,0.5024339840891967,1.0,3,27,0.6607642945981926
147,5.512908298788767,0.55751843657354,0.8359989843255117,1.0,8,3,0.5850583991402425
57,5.114060883313586,0.6416289042970321,0.30654620985485814,0.0,9,7,0.3057235484994956
211,1.9697851780449516,0.48175230306411015,0.9553589616117609,0.0,5,6,0.49521401788067415
66,9.69167542092212,0.8871477531331569,0.20035871149329343,1.0,8,10,0.47393115022336135
250,2.557985304037523,0.6265351913180905,0.9022149844243814,0.0,5,15,0.4324306693058403
27,1.601711630030516,0.4457368318671635,0.6387384008493067,0.0,4,5,0.2845860118040675
67,11.579633202015899,0.8870874698405538,0.7781894887600134,0.0,7,1,0.49017589687191093
231,0.3287501882684496,0.8750268876170542,0.6511392109744706,1.0,9,25,0.5428797535460468
154,5.492450251379695,0.6916611880636324,0.4453231718957872,1.0,1,21,0.47928562499775706
61,1.916831282813471,0.6157581791359349,0.7571115932313758,1.0,6,20,0.5118369897914509
116,8.372152070995812,0.42225235359191987,0.6652564810358258,0.0,8,8,0.5134540123518789
19,5.326426569800335,0.9056027987981201,0.8459934532407364,1.0,8,1,0.44923347252722573
273,1.7758352627096112,0.5259636723015562,0.5833465975682328,1.0,8,1,0.5503273083709181
237,2.5046360112099393,0.6735122389857489,0.02463700299465943,1.0,4,6,0.36735639403069464
283,10.55889111387176,0.5562082908687674,0.28634548351282074,0.0,6,22,0.6154293450295534
260,3.5290491367196175,0.7223504397901597,0.819671469967772,1.0,6,0,0.5629572156069926
244,5.833448181905718,0.8136352249223905,0.6143940095487703,0.0,1,25,0.46492470371009753
74,6.427362669566827,0.5193100744989078,0.6262860324445367,1.0,8,7,0.5225095146764573
60,8.238519586547708,0.7126187804058899,0.6418841806249782,0.0,4,18,0.3959234681827522
265,7.344467159994657,0.44658944183016785,0.4329351532630673,0.0,4,13,0.5336477994516878
164,7.205380207971812,0.7887747081745052,0.9888971111686261,0.0,8,6,0.4426703060211374
174,1.2018474289481924,0.8221214183724423,0.7972236903168672,1.0,4,19,0.45202703518113824
53,0.3157870945694916,0.9079343694219016,0.8401326510851843,0.0,5,15,0.20970689932061648
28,11.748029284967483,0.5990128612929381,0.4748295953433864,0.0,0,15,0.3719738974574812
245,7.631180525085619,0.41178942490036846,0.06934257403041122,0.0,4,28,0.5199696127854875
91,6.4927486439706525,0.8958006276999502,0.555900821727915,0.0,5,21,0.3161430147862202
162,5.3684988710200905,0.849896004235036,0.7437107647830534,1.0,1,23,0.48825049564001877
261,6.772214814083841,0.46208430212467677,0.9903043743601905,0.0,3,2,0.5964806698296067
212,6.694594780906204,0.6474132394227681,0.5373046549495855,1.0,0,19,0.5829763314460472
65,11.763096169537185,0.9730088622932033,0.9562737872468128,1.0,8,14,0.624729723834157
299,8.542045173457593,0.7127301761010805,0.5229442191737472,0.0,4,10,0.48040209836248365
147,0.12330381889696707,0.9400353961243103,0.8613143214109925,0.0,9,11,0.3304990380097406
133,5.5800694192534035,0.5087542768265635,0.43007195009273835,1.0,2,6,0.46818881763471315
236,1.4169455253447545,0.4812167413177512,0.9762465960308595,0.0,7,18,0.4959144834727456
239,2.4789496848747765,0.45600495319290535,0.4698437629804242,0.0,3,27,0.45130535001405725
102,5.768316915993589,0.4604602218197506,0.1682871713273525,1.0,9,22,0.5115184467585118
37,10.161430976660998,0.6063990749935171,0.2284886530550062,0.0,5,20,0.3753641794474356
40,2.6026209848820865,0.568134635015027,0.6315027864196161,1.0,4,13,0.4400014304686797
243,9.376157169572242,0.8406847514329991,0.6724876891853063,0.0,9,1,0.5300085840439276
293,6.518242460274857,0.6306050969041022,0.925080181297813,0.0,8,2,0.5840041516015846
100,3.9587400180278904,0.9709636396350834,0.7507928242020901,1.0,3,3,0.43744775795608976
193,8.455632155225473,0.6353677809960085,0.5566979291129639,0.0,5,18,0.5654370819378198
247,2.5136710118133605,0.8498984008967233,0.9178196812066275,0.0,8,28,0.5155771323602291
276,9.268182967456854,0.7308476860543626,0.8214028736961123,1.0,7,11,0.7122775224181505
243,11.455690373298873,0.5069521555683728,0.11702676918562938,0.0,2,3,0.5080249875087521
236,3.7155987092047598,0.8668196738476205,0.07603577702091058,0.0,1,20,0.31390435686809187
197,4.493542850522333,0.6667352323291604,0.7727779982796713,0.0,5,1,0.4383500263733926
83,1.3979729416070557,0.8262559310913353,0.02652523342563451,1.0,7,14,0.358345897647577
22,7.242677790585498,0.6118033365433923,0.20181274081883238,0.0,7,24,0.28828431247628644
164,3.6117474361939315,0.7349707238230967,0.5331913387415241,1.0,8,27,0.5395541150532689
92,2.421439496266617,0.5689642824515723,0.5295068313164876,1.0,7,10,0.4610690156893977
48,8.048534811562476,0.9222993825009131,0.5122075888514747,0.0,9,4,0.27136345237495973
161,9.643158378048371,0.7953839212371793,0.5535428651376442,0.0,4,27,0.46488767560119726
292,5.840198610404752,0.9022661962606235,0.3292280413958599,0.0,1,25,0.4157885513741741
104,9.998544631773708,0.45451723094309077,0.2921501103408376,0.0,7,17,0.43649346858325194
85,4.003208763374193,0.9530655360923982,0.41479688862316455,0.0,1,13,0.24494542653085646
143,0.462390797985496,0.4758677771477734,0.4156327722894627,0.0,3,21,0.3504158301513197
214,10.512498257484305,0.9977203354140264,0.4090254452195401,0.0,0,21,0.42635318063923755
42,6.876799081262305,0.6857161792678225,0.673068669778174,1.0,2,15,0.4354855347761055
22,10.251398432545482,0.5151484928557217,0.12251885203569957,0.0,4,9,0.314486929015172
221,1.1898107923390193,0.49341730399586226,0.7451171159023287,0.0,9,19,0.47368667693332056
174,9.556157377130287,0.4368192575350144,0.17797733963620255,1.0,3,25,0.6301964696126546
246,3.0215129015782627,0.5808918120192549,0.8386082281935604,1.0,2,23,0.6343606489200143
181,0.7966659673618905,0.8499400423710023,0.3262774236455692,0.0,0,6,0.20116122093245717
245,8.101282948319213,0.926517482174006,0.8451850170446334,0.0,9,21,0.5505112936511916
288,7.884439932961674,0.5121338811138084,0.35239635091264887,1.0,9,26,0.7494680485087707
125,1.6872082545442648,0.7802481681500361,0.6982443846120716,1.0,2,15,0.44149023925457687
203,3.177701429809833,0.553801043246286,0.8046041205194076,1.0,5,17,0.6178326098966772
299,10.52749037841221,0.8763372351128397,0.44008957386096115,0.0,4,23,0.5242842102037494
37,8.061686419204992,0.5560247975360294,0.07420139437946305,1.0,8,1,0.412339783595429
116,10.222111049443873,0.5509091739174935,0.21547131596379088,0.0,4,0,0.3744804755948555
296,1.0028015812944449,0.5268203052142637,0.8590001198246928,0.0,7,0,0.49645957891616227
187,9.770949098325925,0.7233379733400371,0.29294296385949803,0.0,2,1,0.3886704178217144
47,0.10366654346317228,0.9327435467521509,0.8914440263224539,1.0,2,19,0.39513910463422663
267,2.3817549234231463,0.7736024667709839,0.11709077553076863,0.0,9,3,0.37461587364756893
70,4.8991641876276,0.8738889071893757,0.44325312321617905,0.0,0,1,0.22478824027383662
21,6.978780154128839,0.6547282319885781,0.9711572870734881,0.0,8,13,0.46455117739383905
236,4.288087377266875,0.9817448992743796,0.256522648577142,0.0,8,11,0.3395384322943774
225,3.9867113077958036,0.704990902334073,0.10076873639260442,0.0,2,22,0.35525679096288865
178,8.092523933578278,0.7102427728983844,0.29923580290666285,0.0,2,20,0.4114051400074279
76,9.83770441135631,0.8284755932941736,0.5800204563437026,1.0,6,20,0.5685662569251284
270,3.5992713432937666,0.5723453277226012,0.9498156388919914,0.0,6,14,0.5437609516060005
109,7.820657092270974,0.628003517437696,0.4850790947435498,0.0,5,23,0.37688965407808506
256,0.17829341871129634,0.7448535836757092,0.027725331814437704,0.0,0,11,0.2602697507040771
64,10.676613659374091,0.6472969201441076,0.4183304676498878,0.0,1,21,0.39695189442228035
141,5.380148231185839,0.7881973410526,0.6598865248616842,0.0,8,19,0.4898403536786301
48,7.0364288194696725,0.5895533094951164,0.8040636672762516,1.0,7,4,0.5001782447871019
290,9.420464862207307,0.7947034125824768,0.17865849277502488,0.0,6,18,0.4864738698729896
299,11.216250961783693,0.4163593232821226,0.6535745688437169,1.0,8,8,0.7707157477595704
262,8.249777306042466,0.5586334246682845,0.853818780915109,0.0,7,25,0.6384097532853773
12,1.0611384843164906,0.7665873181356448,0.36578255967445006,0.0,8,4,0.25780530717860667
261,9.172343940333246,0.8543472856512129,0.8967903090519969,0.0,1,29,0.5298368022215247
93,10.916419615500304,0.9933168837868255,0.9981409020600298,0.0,8,2,0.4069086576473592
230,5.779045177784067,0.7325343035905133,0.9079905530762479,0.0,9,2,0.5134027797683525
53,9.018379190831144,0.7899554430412746,0.5007648731958039,1.0,8,20,0.47468699489215843
258,8.40723723471213,0.8451680835381282,0.7025991710676565,1.0,5,17,0.5952639587645925
292,10.055831626623123,0.5400514887186333,0.182486127022223,0.0,7,24,0.49544593129367515
124,10.824755038786915,0.5233625698710928,0.07093373745361753,1.0,7,0,0.4966553062285533
25,5.203604540250701,0.5754123650808828,0.6470288697344623,0.0,1,27,0.3611150818991966
95,6.713399261806057,0.9124568205662915,0.40013968049506143,1.0,3,29,0.4442705154937123
122,4.981903048625604,0.4161543059357335,0.6180932841672787,0.0,9,18,0.4862180088921004
51,8.364232335962857,0.6107826936541021,0.6803324492947518,0.0,6,24,0.42080992583280297
157,10.747417031175411,0.9107733310359716,0.7322047675700735,0.0,1,16,0.4610822653035608
97,4.293525908460455,0.7140615915069687,0.8840680757813123,0.0,5,15,0.4096955874632488
140,11.96116438806972,0.9335427807402492,0.04629650083357717,0.0,4,11,0.36278181731605696
155,1.8584211607822216,0.5504056641829769,0.2755002752767012,1.0,5,0,0.39805069900158147
78,9.24648442901497,0.5427532243853628,0.006977296362699836,0.0,3,28,0.34962596935725404
62,0.34176177384493966,0.5271769289341594,0.3693320278212928,0.0,0,3,0.21463681417524755
207,1.7268939166796748,0.9928756965010164,0.124287510195352,0.0,8,13,0.24204532668586115
243,9.115035540906835,0.4297301744633641,0.9817740114334462,0.0,0,11,0.6280976541687041
212,8.99065223749498,0.9424407550268955,0.3280566262376845,1.0,7,10,0.5469099785084114
183,8.370813394380065,0.6429316492415657,0.8034207678637943,0.0,5,29,0.5480175664995962
174,0.19693855713712338,0.4408825869675868,0.713812652371609,0.0,7,10,0.40537978256819696
130,10.195927447099526,0.5527716329161364,0.8885888326765455,0.0,7,10,0.5592743418145256
172,11.99451241307476,0.49725090751842,0.9198119509787983,0.0,7,16,0.6269465160522528
290,6.15954451532128,0.7266533364422098,0.4817322560127415,1.0,8,19,0.6908460104019062
13,0.4478069225864054,0.8495930631707364,0.2387000318073429,0.0,7,22,0.16448269520362657
205,10.488986281577501,0.7279928078552298,0.14448653690866298,0.0,2,13,0.4222133398549655
236,4.236783453438737,0.5345980379716296,0.3880832434196253,0.0,8,8,0.4779234431628267
268,4.293975247595034,0.41142489835125345,0.19899204249116287,0.0,3,18,0.42222258272707724
232,5.462705024251969,0.43641282791358843,0.9037170186458671,1.0,1,19,0.6877574804769365
78,8.419653949808533,0.6962010797850137,0.5407636585370396,1.0,2,5,0.49431604097620324
82,6.077978628254884,0.7548922415428124,0.49069688367468745,1.0,7,17,0.4923282359165801
245,11.05539034739851,0.8387675294326188,0.07329544120838194,1.0,4,1,0.5521513167262759
73,11.441836137442394,0.7970829685210647,0.5670782667403348,0.0,7,18,0.39491245987688567
111,3.44719658163598,0.8812402042994761,0.11041519849014936,0.0,2,22,0.248717669759649
199,3.883652854651838,0.42859916764673384,0.8864109003549242,0.0,9,15,0.5308238091848464
16,4.4307283702388185,0.7916637685141861,0.5553088498661454,1.0,3,29,0.39671751542379
154,1.8477312928190956,0.5185807080073457,0.3557029663074094,0.0,6,18,0.397134453041456
276,8.383340849914413,0.5161147021210976,0.7738123861135913,1.0,9,28,0.816075913506217
262,0.25166950601493054,0.9983833671430313,0.8722686155642387,0.0,4,16,0.3297909228381668
83,5.533949610542919,0.6923995745820594,0.49859904676053923,0.0,3,1,0.29172859364396564
275,0.6754931487079046,0.7119163989771391,0.63936298297659,0.0,2,2,0.361956614174364
119,6.454346304342916,0.4712399027533446,0.7591846779541879,1.0,1,1,0.5582293248399153
188,7.988412052292406,0.8556421485852376,0.28068990793016035,0.0,4,27,0.36088689456975004
116,7.532935670530918,0.8513626249414006,0.8423944221710692,1.0,0,5,0.4494069985576329
127,6.956757011004161,0.4969963389944225,0.48846046880577676,0.0,0,19,0.4225037365775758
43,9.429711200023146,0.5414884645791452,0.9711984265649353,0.0,6,2,0.4889070284671716
53,11.190282493305647,0.87564447422592,0.9202788072545223,0.0,2,12,0.4105291045224448
20,6.389127777497062,0.456030125875243,0.5575918593676128,0.0,4,6,0.38396829088505685
225,10.357893775176404,0.5768181853306593,0.9983446186033949,0.0,3,11,0.5803335849352659
283,11.092329445224953,0.6933463546471916,0.46030884957446827,0.0,5,18,0.5329314461356591
271,6.887030421919655,0.5637954398931284,0.7946124527697613,0.0,7,7,0.5820345107994115
128,4.66608890390115,0.9446951061626832,0.5174990443924037,0.0,3,28,0.3183067716237035
57,7.03436489764689,0.7086203619067148,0.4973233542507377,1.0,4,26,0.4835792025586715
118,11.731740395512826,0.659157928580476,0.46219120721798124,0.0,3,20,0.43749663983041204
283,7.398029751177479,0.4488479750030627,0.9362148427725135,1.0,4,19,0.7440488421780034
15,3.8026618811971113,0.749040162640883,0.9707915921665037,0.0,5,2,0.3559754022230401
64,4.213858860192664,0.5881385261038116,0.0474628617472187,1.0,2,13,0.4051772077093389
225,8.852376575867645,0.4510924746936191,0.7381767483491913,1.0,3,28,0.7306658084991999
88,11.612975510796684,0.8065794070069128,0.36892809540752947,1.0,9,19,0.5303025061691692
165,6.133167833969143,0.8853303540075957,0.49483858564882344,0.0,9,23,0.3735151041743358
84,11.354797949102668,0.6962222320164387,0.4171065198530646,0.0,0,3,0.4029667429976039
128,11.025601230532267,0.5511177262987822,0.20075995739854535,0.0,6,21,0.46005806084329376
258,1.6669020288623737,0.88869553705494,0.4799995952846948,1.0,2,28,0.45549516227159204
271,7.559891794462491,0.7625012289343027,0.44547301041937404,0.0,4,6,0.46212951607120534
290,8.881076159194864,0.6836089850321526,0.9854965323136962,0.0,2,20,0.5592216108264609
269,7.359335660737713,0.6932992650033145,0.21330605664303315,1.0,2,18,0.537930472200172
141,2.4146418759171318,0.8446570732202978,0.7332422167268743,1.0,7,18,0.5017956734529334
73,9.723203912658992,0.7148319257903277,0.029513823325737376,0.0,9,24,0.4058756461343639
165,2.6060062260750736,0.512724861964832,0.01703583685813692,0.0,7,18,0.33762903757135065
272,3.642967975945566,0.6080178513328265,0.7162015224876027,0.0,7,4,0.5381717124385377
280,5.346055898180855,0.4201784746831856,0.595035831091582,0.0,1,10,0.5075730044616112
139,5.107756371371961,0.6992535549663569,0.5984076787921073,1.0,8,16,0.5312190515742953
50,7.786794874482215,0.7792141444436508,0.8297874865553162,0.0,7,24,0.44426255697426487
85,4.155622242601913,0.9325623774595398,0.3995238560279296,1.0,8,14,0.3905778482142844
147,6.2736163456368,0.809174026118864,0.25300890896464145,0.0,5,8,0.3442018718704041
